id,user,created_at,text,fav,RT,follower,follows,user_id,check
1270692209038221315,kkr5884,2020-06-10 12:20:05,RT @Dankan560: @gogoichiro コロナで維新支持者は増えただろうけど都構想を本当に理解してる層とは思えない知事がTVでまくって、フェイクや印象操作された情報による先入観の方々。そりゃアイヌ法をゴリ押しした菅さんとの関係が見えたらTV見ない派は、サヨナラ維…,0,4,80,204,1240068721906835456,
1270691746771419136,chasuka31320945,2020-06-10 12:18:15,@YpaFYrHLXE2Z6WA PCRキットの説明書に他の様々なウィルスでも陽性になると記載されていますがhttps://t.co/nm0T8VtFFzそもそも新型コロナウィルス自体が存在しません一連のコロナ騒動は全てフェイクこちらをどうぞhttps://t.co/B8LoWNUmwA,1,0,299,79,1029690343384526848,
1270691390993739776,758gen,2020-06-10 12:16:50,結局のところ、コロナは茶番でフェイクそのもの⁉️ワクチン売る為の、工作だったのかなぁ❣️ https://t.co/4gEY7Lhi1k,3,0,81,182,1234088051137077250,
1270691304750514176,hanakopower,2020-06-10 12:16:30,今日は歯医者へ行った。待合室ではマスク着用義務は無し、三密でも気にしないムード。医師はコロナがフェイクと知っているよ。歯医者からコロナ感染という報道もないしね。#コロナは茶番,3,0,98,220,843374398321000448,
1270688845583888385,akegarasu11,2020-06-10 12:06:43,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,789,1311,3072863132,
1270687805325234176,Sparky72185853,2020-06-10 12:02:35,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,319,565,913420136417181696,
1270687575385104384,shiroi_suna_,2020-06-10 12:01:40,RT @hanakopower: コロナはフェイクの証明写真。,0,3,6203,6752,1451044650,
1270687482309312512,hanakopower,2020-06-10 12:01:18,コロナはフェイクの証明写真。 https://t.co/cBl828PuDj,2,3,98,220,843374398321000448,
1270687391787843586,kerockerokero,2020-06-10 12:00:57,RT @Dankan560: @gogoichiro コロナで維新支持者は増えただろうけど都構想を本当に理解してる層とは思えない知事がTVでまくって、フェイクや印象操作された情報による先入観の方々。そりゃアイヌ法をゴリ押しした菅さんとの関係が見えたらTV見ない派は、サヨナラ維…,0,4,48,66,932057381122359296,
1270686347888451585,VPNgojitsu11,2020-06-10 11:56:48,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,580,744,900944734331392000,
1270685991301332998,osakadaijyobu,2020-06-10 11:55:23,RT @Dankan560: @gogoichiro コロナで維新支持者は増えただろうけど都構想を本当に理解してる層とは思えない知事がTVでまくって、フェイクや印象操作された情報による先入観の方々。そりゃアイヌ法をゴリ押しした菅さんとの関係が見えたらTV見ない派は、サヨナラ維…,0,4,873,1028,1243674868169625600,
1270677878955364354,sawachan226,2020-06-10 11:23:09,RT @AmboTakashi2: 「東京アラート」として、死亡者が殆どいない新型コロナウイルスの危険性を東京都はいまだに煽っております。都知事のパフォーマンスに、いつまでも付き合ってはいられないのです。それよりも「５G」の危険性。コロナはフェイクですが、５Gはリアルに我々の命…,0,13,400,1279,4728564679,
1270673773541220352,3898Sonokoto,2020-06-10 11:06:50,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,65,89,2889463244,
1270673773541220352,3898Sonokoto,2020-06-10 11:06:50,RT @anrk1RKAsD6YCDw: 新しい生活様式なんて強要してくるなら、登校の選択くらいさせてくれ。そうでないなら「大丈夫だ！心配ない！」って言え。学校行事もさせてくれ。マスクも外させてくれ。何も怖くない、コロナはフェイクだったと言え。#安倍内閣総辞職を求めます,0,13,65,89,2889463244,
1270673024509865984,ursusmaritimuss,2020-06-10 11:03:51,RT @shiroi_suna_: 〝却下〟って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし❗そもそも、コロナなんてフェイク (茶番) 。そんなものはテレビの…,0,4,348,620,714666104136867840,
1270669716932067328,zenzaiQ,2020-06-10 10:50:43,RT @shiroi_suna_: 〝却下〟って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし❗そもそも、コロナなんてフェイク (茶番) 。そんなものはテレビの…,0,4,424,456,1041928172378259456,
1270669029041074176,UuuSasa,2020-06-10 10:47:59,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,410,849,256007323,
1270668829232775170,shiroi_suna_,2020-06-10 10:47:11,〝却下〟って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし❗そもそも、コロナなんてフェイク (茶番) 。そんなものはテレビの画面の中にしかないわ‼️. https://t.co/qseXAjExC5,8,4,6203,6752,1451044650,
1270668632998084609,hana_jeri,2020-06-10 10:46:24,RT @KumiTommy830: @sharenewsjapan1 中国船がしたことを、英字の説明も入れて全世界に公式に公開し、コロナ禍の最中にしていること、中国がどんな国であるか全世界に知らせるべき。習近平の来日がなくなったから遠慮しなくていいでしょ。韓国のレーダー照射…,0,2,781,1016,1099295817406373888,
1270662675379314690,pressurejoe,2020-06-10 10:22:44,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,1042,760,504098267,
1270660457901113345,FREE777001,2020-06-10 10:13:55,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,857,1339,885606876800442368,
1270659167536087042,HirokoHny,2020-06-10 10:08:47,RT @omoiyo__doke: 真面目な話、まだコロナがフェイクだって気付かないやつ相当ヤバくない！？どういう生活してたらそうなんの。,0,11,245,332,1151274572110393346,
1270657732878536706,AidaKatsu,2020-06-10 10:03:05,RT @omoiyo__doke: 真面目な話、まだコロナがフェイクだって気付かないやつ相当ヤバくない！？どういう生活してたらそうなんの。,0,11,43,47,1144454125179944961,
1270657465609105408,akegarasu1963,2020-06-10 10:02:02,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,656,644,73389476,
1270657143440502785,tuita3mr,2020-06-10 10:00:45,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,443,931,297260694,
1270655613836521472,JuFaxga8U6EvBIy,2020-06-10 09:54:40,RT @omoiyo__doke: 真面目な話、まだコロナがフェイクだって気付かないやつ相当ヤバくない！？どういう生活してたらそうなんの。,0,11,268,549,1267372415484493825,
1270655392297566208,DNFH_jp,2020-06-10 09:53:47,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,39,28,903059014065332224,
1270654722840514562,Nathankirinoha,2020-06-10 09:51:08,RT @Nathankirinoha: WHOが新型コロナウイルスは4割が無症状者から感染⇒１日前「ほとんどない」 ８日「無症状者からの感染伝播は稀」９日（NHK報道）「４割が無症状者から感染」同一人物の発言。WHOが狂ってるかNHKがフェイクかのいずれかの可能性しか…,0,36,6587,4266,850301917343342592,
1270650272440659969,lucky_ebisu,2020-06-10 09:33:27,RT @shiroi_suna_: ソロス配下の超三密のマドンナ。コロナがフェイクであることを自ら実証‼️,0,127,517,674,456693179,
1270649959281332225,shiroi_suna_,2020-06-10 09:32:12,@aiaipink8 @uminohana 却下って何だろう、却下って。子供が熱中症で死んだらどうするつもりなのか？子供の命より世間体や自分の保身の方が大事なのか？そんな教師どもは辞めちまえ❗　教師の資格なし。そもそも、コロナなんてフェイク (茶番) 。そんなものはテレビの画面の中にしかないわ。,8,3,6203,6752,1451044650,
1270642956542767104,miruminami8,2020-06-10 09:04:22,@ShioriYamao 人種差別問題、コロナ発生源問題、大統領フェイク問題、誹謗中傷問題、パワハラセクハラ問題、自由、平和、あー今の政治家に、日本の国際的立場、全ての宗教家で、国際会議を全ての宗教家で、国際会議を政治と離れた平和とは、問う,0,0,0,0,1269653654220361731,
1270636034028482561,matsutanisakura,2020-06-10 08:36:52,RT @Tyo37lG96uhdr0O: @butagorilla2030 @MasaNono123 自然現象ではなかった。中国、ビル・ゲイツは共犯。今年は、年末までフェイク祭り。人類よ、恐れるな、フェイクに混乱するな、絶望するな。#コロナ#コロナはフ…,0,5,142,119,3182187438,
1270628699000299521,UL112346kabara,2020-06-10 08:07:43,コロナはフェイクなのか？アメリカで今何が起きているのか？#コロナ脳とは？https://t.co/iZfVJ3nrzO,0,0,179,317,891161765710512132,
